Time,K004b_Raum.room_temperature
2314,21.2508
2315,21.2515
2316,21.2522
2317,21.2529
2318,21.2535
2319,21.2542
2320,21.2549
2320,21.2549
2321,21.2555
2322,21.2563
2323,21.257
2324,21.2578
2325,21.2587
2326,21.2596
2327,21.2606
2328,21.2616
2329,21.2626
2330,21.2637
2330,21.2637
2331,21.2649
2332,21.266
2333,21.2672
2334,21.2683
2335,21.2695
2336,21.2707
2337,21.272
2338,21.2732
2339,21.2744
2340,21.2757
2340,21.2757
2341,21.277
2342,21.2782
2343,21.2794
2344,21.2805
2345,21.2817
2346,21.2828
2347,21.2839
2348,21.2849
2349,21.2859
2350,21.2869
2350,21.2869
2351,21.2879
2352,21.2889
2353,21.29
2354,21.2911
2355,21.2922
2356,21.2934
2357,21.2946
2358,21.2958
2359,21.2971
2360,21.2984
2360,21.2984
2361,21.2997
2362,21.301
2363,21.3023
2364,21.3036
2365,21.3048
2366,21.3061
2367,21.3073
2368,21.3085
2369,21.3097
2370,21.3109
2370,21.3109
2371,21.3121
2372,21.3133
2373,21.3145
2374,21.3157
2375,21.317
2376,21.3182
2377,21.3195
2378,21.3208
2379,21.3221
2380,21.3234
2380,21.3234
2381,21.3247
2382,21.326
2383,21.3274
2384,21.3287
2385,21.3301
2386,21.3315
2387,21.3328
2388,21.3342
2389,21.3356
2390,21.337
2390,21.337
2391,21.3384
2392,21.3397
2393,21.3411
2394,21.3424
2395,21.3437
2396,21.345
2397,21.3463
2398,21.3476
2399,21.3488
2400,21.35
2400,21.35
2401,21.3512
2402,21.3524
2403,21.3536
2404,21.3548
2405,21.356
2406,21.3572
2407,21.3584
2408,21.3596
2409,21.3608
2410,21.3619
2410,21.3619
2411,21.3631
2412,21.3643
2413,21.3655
2414,21.3668
2415,21.3681
2416,21.3694
2417,21.3707
2418,21.372
2419,21.3734
2420,21.3748
2420,21.3748
2421,21.3762
2422,21.3776
2423,21.379
2424,21.3804
2425,21.3818
2426,21.3832
2427,21.3846
2428,21.386
2429,21.3873
2430,21.3887
2430,21.3887
2431,21.3902
2432,21.3916
2433,21.393
2434,21.3945
2435,21.396
2436,21.3975
2437,21.3991
2438,21.4006
2439,21.4022
2440,21.4038
2440,21.4038
2441,21.4054
2442,21.4071
2443,21.4087
2444,21.4104
2445,21.4122
2446,21.4139
2447,21.4157
2448,21.4174
2449,21.4192
2450,21.4211
2450,21.4211
2451,21.4229
2452,21.4247
2453,21.4264
2454,21.428
2455,21.4297
2456,21.4312
2457,21.4328
2458,21.4343
2459,21.4357
2460,21.4371
2460,21.4371
2461,21.4384
2462,21.4398
2463,21.4411
2464,21.4424
2465,21.4438
2466,21.4451
2467,21.4464
2468,21.4476
2469,21.4489
2470,21.4502
2470,21.4502
2471,21.4514
2472,21.4525
2473,21.4537
2474,21.4547
2475,21.4557
2476,21.4567
2477,21.4576
2478,21.4584
2479,21.4592
2480,21.4599
2480,21.4599
2481,21.4606
2482,21.4614
2483,21.4623
2484,21.4633
2485,21.4643
2486,21.4654
2487,21.4666
2488,21.4678
2489,21.4691
2490,21.4705
2490,21.4705
2491,21.4719
2492,21.4733
2493,21.4747
2494,21.4761
2495,21.4775
2496,21.4789
2497,21.4803
2498,21.4816
2499,21.483
2500,21.4844
2500,21.4844
2501,21.4858
2502,21.4871
2503,21.4885
2504,21.4898
2505,21.4911
2506,21.4924
2507,21.4938
2508,21.4951
2509,21.4964
2510,21.4976
2510,21.4976
2511,21.4989
2512,21.5002
2513,21.5015
2514,21.5029
2515,21.5042
2516,21.5056
2517,21.5069
2518,21.5083
2519,21.5097
2520,21.5111
2520,21.5111
2521,21.5125
2522,21.5138
2523,21.5152
2524,21.5166
2525,21.5179
2526,21.5192
2527,21.5205
2528,21.5218
2529,21.5231
2530,21.5244
2530,21.5244
2531,21.5256
2532,21.5269
2533,21.5281
2534,21.5294
2535,21.5306
2536,21.5318
2537,21.5331
2538,21.5343
2539,21.5356
2540,21.5368
2540,21.5368
2541,21.538
2542,21.5392
2543,21.5404
2544,21.5416
2545,21.5428
2546,21.544
2547,21.5452
2548,21.5464
2549,21.5475
2550,21.5487
2550,21.5487
2551,21.5498
2552,21.551
2553,21.5521
2554,21.5533
2555,21.5544
2556,21.5555
2557,21.5566
2558,21.5577
2559,21.5588
2560,21.5599
2560,21.5599
2561,21.561
2562,21.5621
2563,21.5632
2564,21.5642
2565,21.5653
2566,21.5664
2567,21.5674
2568,21.5684
2569,21.5695
2570,21.5705
2570,21.5705
2571,21.5715
2572,21.5725
2573,21.5735
2574,21.5744
2575,21.5753
2576,21.5762
2577,21.5771
2578,21.578
2579,21.5788
2580,21.5796
2580,21.5796
2581,21.5804
2582,21.5812
2583,21.5819
2584,21.5826
2585,21.5833
2586,21.584
2587,21.5846
2588,21.5852
2589,21.5858
2590,21.5864
2590,21.5864
2591,21.587
2592,21.5875
2593,21.5881
2594,21.5886
2595,21.5891
2596,21.5897
2597,21.5902
2598,21.5907
2599,21.5912
2600,21.5917
2600,21.5917
2601,21.5921
2602,21.5926
2603,21.5931
2604,21.5935
2605,21.594
2606,21.5945
2607,21.5949
2608,21.5954
2609,21.5958
2610,21.5962
2610,21.5962
2611,21.5967
2612,21.5971
2613,21.5976
2614,21.598
2615,21.5984
2616,21.5989
2617,21.5993
2618,21.5997
2619,21.6002
2620,21.6006
2620,21.6006
2621,21.601
2622,21.6015
2623,21.6019
2624,21.6023
2625,21.6027
2626,21.6031
2627,21.6034
2628,21.6038
2629,21.6042
2630,21.6045
2630,21.6045
2631,21.6049
2632,21.6052
2633,21.6055
2634,21.6057
2635,21.6059
2636,21.6061
2637,21.6063
2638,21.6064
2639,21.6065
2640,21.6066
2640,21.6066
2641,21.6066
2642,21.6066
2643,21.6067
2644,21.6067
2645,21.6067
2646,21.6067
2647,21.6067
2648,21.6066
2649,21.6066
2650,21.6066
2650,21.6066
2651,21.6065
2652,21.6064
2653,21.6064
2654,21.6063
2655,21.6062
2656,21.6061
2657,21.606
2658,21.6059
2659,21.6057
2660,21.6056
2660,21.6056
2661,21.6055
2662,21.6053
2663,21.6051
2664,21.6049
2665,21.6047
2666,21.6045
2667,21.6042
2668,21.604
2669,21.6037
2670,21.6034
2670,21.6034
2671,21.6031
2672,21.6027
2673,21.6024
2674,21.6021
2675,21.6017
2676,21.6013
2677,21.601
2678,21.6006
2679,21.6002
2680,21.5998
2680,21.5998
2681,21.5993
2682,21.5989
2683,21.5985
2684,21.598
2685,21.5975
2686,21.5971
2687,21.5966
2688,21.5961
2689,21.5956
2690,21.5951
2690,21.5951
2691,21.5945
2692,21.594
2693,21.5934
2694,21.5929
2695,21.5923
2696,21.5917
2697,21.5912
2698,21.5906
2699,21.59
2700,21.5893
2700,21.5893
2701,21.5887
2702,21.5881
2703,21.5875
2704,21.5868
2705,21.5862
2706,21.5855
2707,21.5849
2708,21.5842
2709,21.5836
2710,21.5829
2710,21.5829
2711,21.5823
2712,21.5816
2713,21.5809
2714,21.5802
2715,21.5795
2716,21.5788
2717,21.5781
2718,21.5774
2719,21.5767
2720,21.576
2720,21.576
2721,21.5753
2722,21.5745
2723,21.5738
2724,21.5731
2725,21.5723
2726,21.5716
2727,21.5708
2728,21.5701
2729,21.5693
2730,21.5686
2730,21.5686
2731,21.5678
2732,21.5671
2733,21.5663
2734,21.5655
2735,21.5647
2736,21.5639
2737,21.5631
2738,21.5623
2739,21.5615
2740,21.5607
2740,21.5607
2741,21.5598
2742,21.559
2743,21.5582
2744,21.5574
2745,21.5565
2746,21.5557
2747,21.5548
2748,21.554
2749,21.5531
2750,21.5523
2750,21.5523
2751,21.5514
2752,21.5506
2753,21.5497
2754,21.5489
2755,21.548
2756,21.5471
2757,21.5463
2758,21.5454
2759,21.5445
2760,21.5436
2760,21.5436
2761,21.5428
2762,21.5419
2763,21.541
2764,21.5401
2765,21.5392
2766,21.5383
2767,21.5374
2768,21.5366
2769,21.5357
2770,21.5348
2770,21.5348
2771,21.5338
2772,21.5329
2773,21.532
2774,21.5311
2775,21.5302
2776,21.5293
2777,21.5284
2778,21.5274
2779,21.5265
2780,21.5256
2780,21.5256
2781,21.5246
2782,21.5237
2783,21.5227
2784,21.5218
2785,21.5208
2786,21.5199
2787,21.5189
2788,21.518
2789,21.517
2790,21.516
2790,21.516
2791,21.5151
2792,21.5141
2793,21.5131
2794,21.5122
2795,21.5112
2796,21.5103
2797,21.5093
2798,21.5083
2799,21.5074
2800,21.5064
2800,21.5064
2801,21.5055
2802,21.5045
2803,21.5036
2804,21.5026
2805,21.5016
2806,21.5007
2807,21.4997
2808,21.4987
2809,21.4977
2810,21.4967
2810,21.4967
2811,21.4957
2812,21.4948
2813,21.4938
2814,21.4928
2815,21.4918
2816,21.4908
2817,21.4899
2818,21.4889
2819,21.488
2820,21.487
2820,21.487
2821,21.486
2822,21.4851
2823,21.4841
2824,21.4832
2825,21.4822
2826,21.4813
2827,21.4803
2828,21.4794
2829,21.4785
2830,21.4775
2830,21.4775
2831,21.4766
2832,21.4757
2833,21.4747
2834,21.4738
2835,21.4729
2836,21.472
2837,21.4711
2838,21.4702
2839,21.4693
2840,21.4684
2840,21.4684
2841,21.4676
2842,21.4667
2843,21.4658
2844,21.465
2845,21.4641
2846,21.4632
2847,21.4624
2848,21.4615
2849,21.4607
2850,21.4599
2850,21.4599
2851,21.459
2852,21.4582
2853,21.4574
2854,21.4566
2855,21.4557
2856,21.4549
2857,21.4541
2858,21.4533
2859,21.4525
2860,21.4517
2860,21.4517
2861,21.451
2862,21.4502
2863,21.4494
2864,21.4486
2865,21.4478
2866,21.447
2867,21.4463
2868,21.4455
2869,21.4447
2870,21.4439
2870,21.4439
2871,21.4431
2872,21.4424
2873,21.4416
2874,21.4408
2875,21.4401
2876,21.4393
2877,21.4386
2878,21.4379
2879,21.4371
2880,21.4364
2880,21.4364
2881,21.4357
2882,21.4349
2883,21.4342
2884,21.4335
2885,21.4327
2886,21.432
2887,21.4313
2888,21.4305
2889,21.4298
2890,21.4291
2890,21.4291
2891,21.4284
2892,21.4276
2893,21.4269
2894,21.4262
2895,21.4255
2896,21.4247
2897,21.424
2898,21.4233
2899,21.4225
2900,21.4218
2900,21.4218
2901,21.4211
2902,21.4203
2903,21.4196
2904,21.4189
2905,21.4182
2906,21.4174
2907,21.4167
2908,21.416
2909,21.4153
2910,21.4146
2910,21.4146
2911,21.4138
2912,21.4131
2913,21.4124
2914,21.4117
2915,21.411
2916,21.4103
2917,21.4096
2918,21.4089
2919,21.4082
2920,21.4076
2920,21.4076
2921,21.4069
2922,21.4062
2923,21.4055
2924,21.4048
2925,21.4042
2926,21.4035
2927,21.4028
2928,21.4021
2929,21.4015
2930,21.4008
2930,21.4008
2931,21.4001
2932,21.3995
2933,21.3988
2934,21.3981
2935,21.3975
2936,21.3968
2937,21.3962
2938,21.3955
2939,21.3949
2940,21.3943
2940,21.3943
2941,21.3936
2942,21.393
2943,21.3924
2944,21.3917
2945,21.3911
2946,21.3904
2947,21.3898
2948,21.3892
2949,21.3885
2950,21.3879
2950,21.3879
2951,21.3872
2952,21.3866
2953,21.386
2954,21.3853
2955,21.3847
2956,21.384
2957,21.3834
2958,21.3828
2959,21.3821
2960,21.3815
2960,21.3815
2961,21.3809
2962,21.3802
2963,21.3796
2964,21.379
2965,21.3783
2966,21.3777
2967,21.377
2968,21.3764
2969,21.3757
2970,21.3751
2970,21.3751
2971,21.3745
2972,21.3738
2973,21.3732
2974,21.3725
2975,21.3719
2976,21.3712
2977,21.3706
2978,21.37
2979,21.3693
2980,21.3687
2980,21.3687
2981,21.3681
2982,21.3674
2983,21.3668
2984,21.3662
2985,21.3655
2986,21.3649
2987,21.3643
2988,21.3637
2989,21.3631
2990,21.3625
2990,21.3625
2991,21.3618
2992,21.3612
2993,21.3606
2994,21.36
2995,21.3594
2996,21.3588
2997,21.3582
2998,21.3576
2999,21.357
3000,21.3563
3000,21.3563
3001,21.3557
3002,21.3551
3003,21.3545
3004,21.3539
3005,21.3532
3006,21.3526
3007,21.3519
3008,21.3512
3009,21.3505
3010,21.3499
3010,21.3499
3011,21.3492
3012,21.3485
3013,21.3477
3014,21.347
3015,21.3463
3016,21.3456
3017,21.3448
3018,21.3441
3019,21.3433
3020,21.3425
3020,21.3425
3021,21.3418
3022,21.341
3023,21.3402
3024,21.3394
3025,21.3386
3026,21.3378
3027,21.337
3028,21.3363
3029,21.3355
3030,21.3346
3030,21.3346
3031,21.3338
3032,21.333
3033,21.3322
3034,21.3314
3035,21.3306
3036,21.3298
3037,21.3289
3038,21.3281
3039,21.3273
3040,21.3265
3040,21.3265
3041,21.3256
3042,21.3248
3043,21.324
3044,21.3231
3045,21.3223
3046,21.3214
3047,21.3206
3048,21.3198
3049,21.3189
3050,21.318
3050,21.318
3051,21.3172
3052,21.3163
3053,21.3154
3054,21.3145
3055,21.3137
3056,21.3127
3057,21.3118
3058,21.3109
3059,21.31
3060,21.309
3060,21.309
3061,21.3081
3062,21.3072
3063,21.3062
3064,21.3053
3065,21.3043
3066,21.3034
3067,21.3025
3068,21.3015
3069,21.3006
3070,21.2996
3070,21.2996
3071,21.2987
3072,21.2977
3073,21.2968
3074,21.2959
3075,21.2949
3076,21.294
3077,21.2931
3078,21.2921
3079,21.2912
3080,21.2902
3080,21.2902
3081,21.2893
3082,21.2884
3083,21.2874
3084,21.2865
3085,21.2856
3086,21.2847
3087,21.2838
3088,21.2828
3089,21.2819
3090,21.281
3090,21.281
3091,21.2801
3092,21.2792
3093,21.2783
3094,21.2774
3095,21.2764
3096,21.2755
3097,21.2746
3098,21.2737
3099,21.2727
3100,21.2718
3100,21.2718
3101,21.2709
3102,21.2699
3103,21.269
3104,21.268
3105,21.2671
3106,21.2661
3107,21.2652
3108,21.2642
3109,21.2632
3110,21.2623
3110,21.2623
3111,21.2613
3112,21.2603
3113,21.2593
3114,21.2584
3115,21.2574
3116,21.2564
3117,21.2554
3118,21.2544
3119,21.2534
3120,21.2524
3120,21.2524
3121,21.2513
3122,21.2503
3123,21.2493
3124,21.2483
3125,21.2472
3126,21.2462
3127,21.2452
3128,21.2441
3129,21.2431
3130,21.242
3130,21.242
3131,21.2409
3132,21.2399
3133,21.2388
3134,21.2377
3135,21.2367
3136,21.2356
3137,21.2345
3138,21.2334
3139,21.2323
3140,21.2312
3140,21.2312
3141,21.2301
3142,21.229
3143,21.2279
3144,21.2267
3145,21.2256
3146,21.2245
3147,21.2233
3148,21.2222
3149,21.221
3150,21.2199
3150,21.2199
3151,21.2187
3152,21.2176
3153,21.2164
3154,21.2153
3155,21.2141
3156,21.2129
3157,21.2118
3158,21.2106
3159,21.2095
3160,21.2083
3160,21.2083
3161,21.2072
3162,21.206
3163,21.2049
3164,21.2037
3165,21.2026
3166,21.2014
3167,21.2002
3168,21.1991
3169,21.1979
3170,21.1967
3170,21.1967
3171,21.1956
3172,21.1944
3173,21.1932
3174,21.192
3175,21.1909
3176,21.1897
3177,21.1885
3178,21.1873
3179,21.1861
3180,21.185
3180,21.185
3181,21.1838
3182,21.1826
3183,21.1814
3184,21.1803
3185,21.1791
3186,21.1779
3187,21.1768
3188,21.1756
3189,21.1745
3190,21.1733
3190,21.1733
3191,21.1722
3192,21.171
3193,21.1699
3194,21.1688
3195,21.1677
3196,21.1666
3197,21.1655
3198,21.1644
3199,21.1633
3200,21.1622
3200,21.1622
3201,21.1612
3202,21.1601
3203,21.159
3204,21.158
3205,21.157
3206,21.1559
3207,21.1549
3208,21.1539
3209,21.1529
3210,21.1519
3210,21.1519
3211,21.1509
3212,21.1499
3213,21.149
3214,21.148
3215,21.147
3216,21.146
3217,21.1451
3218,21.1441
3219,21.1431
3220,21.1422
3220,21.1422
3221,21.1412
3222,21.1402
3223,21.1393
3224,21.1383
3225,21.1374
3226,21.1364
3227,21.1355
3228,21.1345
3229,21.1335
3230,21.1326
3230,21.1326
3231,21.1316
3232,21.1307
3233,21.1297
3234,21.1287
3235,21.1277
3236,21.1267
3237,21.1256
3238,21.1246
3239,21.1236
3240,21.1225
3240,21.1225
3241,21.1215
3242,21.1204
3243,21.1193
3244,21.1183
3245,21.1172
3246,21.1161
3247,21.1151
3248,21.114
3249,21.1129
3250,21.1118
3250,21.1118
3251,21.1108
3252,21.1097
3253,21.1086
3254,21.1075
3255,21.1063
3256,21.1052
3257,21.1041
3258,21.103
3259,21.1018
3260,21.1007
3260,21.1007
3261,21.0995
3262,21.0984
3263,21.0972
3264,21.096
3265,21.0948
3266,21.0937
3267,21.0925
3268,21.0913
3269,21.0901
3270,21.0889
3270,21.0889
3271,21.0877
3272,21.0865
3273,21.0852
3274,21.084
3275,21.0828
3276,21.0816
3277,21.0803
3278,21.0791
3279,21.0779
3280,21.0766
3280,21.0766
3281,21.0754
3282,21.0742
3283,21.0729
3284,21.0717
3285,21.0705
3286,21.0692
3287,21.068
3288,21.0667
3289,21.0655
3290,21.0642
3290,21.0642
3291,21.063
3292,21.0618
3293,21.0605
3294,21.0593
3295,21.0581
3296,21.0569
3297,21.0557
3298,21.0545
3299,21.0533
3300,21.0521
3300,21.0521
3301,21.0509
3302,21.0497
3303,21.0485
3304,21.0473
3305,21.0461
3306,21.0449
3307,21.0437
3308,21.0425
3309,21.0412
3310,21.04
3310,21.04
3311,21.0388
3312,21.0376
3313,21.0363
3314,21.0351
3315,21.0338
3316,21.0326
3317,21.0313
3318,21.03
3319,21.0286
3320,21.0273
3320,21.0273
3321,21.026
3322,21.0247
3323,21.0233
3324,21.022
3325,21.0207
3326,21.0194
3327,21.0181
3328,21.0168
3329,21.0154
3330,21.0141
3330,21.0141
3331,21.0128
3332,21.0115
3333,21.0103
3334,21.009
3335,21.0077
3336,21.0064
3337,21.0052
3338,21.0039
3339,21.0027
3340,21.0014
3340,21.0014
3341,21.0002
3342,20.9989
3343,20.9977
3344,20.9965
3345,20.9952
3346,20.994
3347,20.9928
3348,20.9916
3349,20.9903
3350,20.9891
3350,20.9891
3351,20.9879
3352,20.9867
3353,20.9855
3354,20.9842
3355,20.983
3356,20.9818
3357,20.9805
3358,20.9793
3359,20.9781
3360,20.9768
3360,20.9768
3361,20.9756
3362,20.9743
3363,20.9731
3364,20.9719
3365,20.9707
3366,20.9695
3367,20.9683
3368,20.9671
3369,20.9659
3370,20.9647
3370,20.9647
3371,20.9635
3372,20.9623
3373,20.9612
3374,20.96
3375,20.9589
3376,20.9577
3377,20.9566
3378,20.9554
3379,20.9543
3380,20.9532
3380,20.9532
3381,20.952
3382,20.9509
3383,20.9498
3384,20.9487
3385,20.9475
3386,20.9464
3387,20.9453
3388,20.9442
3389,20.9431
3390,20.9419
3390,20.9419
3391,20.9408
3392,20.9397
3393,20.9386
3394,20.9375
3395,20.9365
3396,20.9354
3397,20.9343
3398,20.9333
3399,20.9322
3400,20.9312
3400,20.9312
3401,20.9302
3402,20.9292
3403,20.9281
3404,20.9271
3405,20.9261
3406,20.9251
3407,20.9242
3408,20.9232
3409,20.9222
3410,20.9212
3410,20.9212
3411,20.9203
3412,20.9193
3413,20.9183
3414,20.9173
3415,20.9164
3416,20.9154
3417,20.9144
3418,20.9134
3419,20.9124
3420,20.9114
3420,20.9114
3421,20.9104
3422,20.9094
3423,20.9084
3424,20.9074
3425,20.9064
3426,20.9053
3427,20.9043
3428,20.9033
3429,20.9023
3430,20.9012
3430,20.9012
3431,20.9002
3432,20.8992
3433,20.8981
3434,20.8971
3435,20.8961
3436,20.895
3437,20.894
3438,20.893
3439,20.8919
3440,20.8909
3440,20.8909
3441,20.8899
3442,20.8888
3443,20.8878
3444,20.8868
3445,20.8858
3446,20.8848
3447,20.8837
3448,20.8827
3449,20.8817
3450,20.8807
3450,20.8807
3451,20.8797
3452,20.8787
3453,20.8776
3454,20.8766
3455,20.8756
3456,20.8746
3457,20.8736
3458,20.8725
3459,20.8715
3460,20.8705
3460,20.8705
3461,20.8695
3462,20.8684
3463,20.8674
3464,20.8664
3465,20.8654
3466,20.8644
3467,20.8634
3468,20.8624
3469,20.8614
3470,20.8604
3470,20.8604
3471,20.8594
3472,20.8584
3473,20.8574
3474,20.8565
3475,20.8555
3476,20.8545
3477,20.8535
3478,20.8525
3479,20.8515
3480,20.8505
3480,20.8505
3481,20.8495
3482,20.8485
3483,20.8475
3484,20.8465
3485,20.8455
3486,20.8445
3487,20.8435
3488,20.8426
3489,20.8416
3490,20.8406
3490,20.8406
3491,20.8397
3492,20.8387
3493,20.8377
3494,20.8368
3495,20.8359
3496,20.8349
3497,20.834
3498,20.833
3499,20.8321
3500,20.8312
3500,20.8312
3501,20.8303
3502,20.8294
3503,20.8285
3504,20.8276
3505,20.8267
3506,20.8258
3507,20.8249
3508,20.824
3509,20.8231
3510,20.8222
3510,20.8222
3511,20.8214
3512,20.8205
3513,20.8196
3514,20.8187
3515,20.8179
3516,20.817
3517,20.8161
3518,20.8152
3519,20.8144
3520,20.8135
3520,20.8135
3521,20.8126
3522,20.8117
3523,20.8108
3524,20.81
3525,20.8091
3526,20.8082
3527,20.8073
3528,20.8064
3529,20.8055
3530,20.8046
3530,20.8046
3531,20.8037
3532,20.8028
3533,20.8019
3534,20.801
3535,20.8001
3536,20.7993
3537,20.7984
3538,20.7975
3539,20.7967
3540,20.7958
3540,20.7958
3541,20.7949
3542,20.7941
3543,20.7933
3544,20.7924
3545,20.7916
3546,20.7908
3547,20.7899
3548,20.7891
3549,20.7883
3550,20.7875
3550,20.7875
3551,20.7867
3552,20.7859
3553,20.7851
3554,20.7843
3555,20.7835
3556,20.7826
3557,20.7818
3558,20.781
3559,20.7802
3560,20.7793
3560,20.7793
3561,20.7785
3562,20.7776
3563,20.7768
3564,20.7759
3565,20.7751
3566,20.7742
3567,20.7733
3568,20.7724
3569,20.7715
3570,20.7706
3570,20.7706
3571,20.7697
3572,20.7688
3573,20.7678
3574,20.7669
3575,20.7659
3576,20.765
3577,20.764
3578,20.763
3579,20.7621
3580,20.7611
3580,20.7611
3581,20.7601
3582,20.7591
3583,20.7581
3584,20.7571
3585,20.7561
3586,20.7551
3587,20.754
3588,20.753
3589,20.752
3590,20.7509
3590,20.7509
3591,20.7499
3592,20.7489
3593,20.7478
3594,20.7468
3595,20.7458
3596,20.7447
3597,20.7437
3598,20.7427
3599,20.7417
3600,20.7407
3600,20.7407
3601,20.7397
3602,20.7387
3603,20.7377
3604,20.7367
3605,20.7357
3606,20.7347
3607,20.7337
3608,20.7327
3609,20.7317
3610,20.7307
3610,20.7307
3611,20.7297
3612,20.7287
3613,20.7277
3614,20.7268
3615,20.7258
3616,20.7248
3617,20.7239
3618,20.7229
3619,20.722
3620,20.7211
3620,20.7211
3621,20.7201
3622,20.7192
3623,20.7183
3624,20.7173
3625,20.7164
3626,20.7154
3627,20.7144
3628,20.7135
3629,20.7125
3630,20.7115
3630,20.7115
3631,20.7105
3632,20.7096
3633,20.7086
3634,20.7076
3635,20.7067
3636,20.7057
3637,20.7048
3638,20.7038
3639,20.7029
3640,20.7019
3640,20.7019
3641,20.701
3642,20.7001
3643,20.6992
3644,20.6983
3645,20.6974
3646,20.6966
3647,20.6957
3648,20.6949
3649,20.6941
3650,20.6932
3650,20.6932
3651,20.6924
3652,20.6916
3653,20.6909
3654,20.6901
3655,20.6893
3656,20.6886
3657,20.6878
3658,20.6871
3659,20.6864
3660,20.6856
3660,20.6856
3661,20.6849
3662,20.6842
3663,20.6835
3664,20.6829
3665,20.6822
3666,20.6816
3667,20.6809
3668,20.6803
3669,20.6797
3670,20.6791
3670,20.6791
3671,20.6785
3672,20.6779
3673,20.6774
3674,20.6768
3675,20.6762
3676,20.6757
3677,20.6752
3678,20.6746
3679,20.6741
3680,20.6736
3680,20.6736
3681,20.6731
3682,20.6726
3683,20.6721
3684,20.6717
3685,20.6712
3686,20.6708
3687,20.6704
3688,20.67
3689,20.6696
3690,20.6693
3690,20.6693
3691,20.6689
3692,20.6686
3693,20.6683
3694,20.668
3695,20.6677
3696,20.6674
3697,20.6671
3698,20.6669
3699,20.6666
3700,20.6664
3700,20.6664
3701,20.6662
3702,20.666
3703,20.6658
3704,20.6656
3705,20.6655
3706,20.6653
3707,20.6652
3708,20.6651
3709,20.665
3710,20.665
3710,20.665
3711,20.6649
3712,20.6649
3713,20.6649
3714,20.6649
3715,20.6649
3716,20.6649
3717,20.6649
3718,20.6649
3719,20.665
3720,20.665
3720,20.665
3721,20.6651
3722,20.6652
3723,20.6653
3724,20.6654
3725,20.6656
3726,20.6657
3727,20.6659
3728,20.6661
3729,20.6663
3730,20.6665
3730,20.6665
3731,20.6668
3732,20.667
3733,20.6673
3734,20.6676
3735,20.668
3736,20.6684
3737,20.6688
3738,20.6692
3739,20.6696
3740,20.6701
3740,20.6701
3741,20.6706
3742,20.6711
3743,20.6716
3744,20.6722
3745,20.6728
3746,20.6734
3747,20.674
3748,20.6747
3749,20.6753
3750,20.676
3750,20.676
3751,20.6767
3752,20.6775
3753,20.6782
3754,20.679
3755,20.6797
3756,20.6805
3757,20.6813
3758,20.6822
3759,20.683
3760,20.6838
3760,20.6838
3761,20.6847
3762,20.6856
3763,20.6865
3764,20.6874
3765,20.6883
3766,20.6893
3767,20.6903
3768,20.6912
3769,20.6922
3770,20.6932
3770,20.6932
3771,20.6942
3772,20.6953
3773,20.6963
3774,20.6974
3775,20.6985
3776,20.6996
3777,20.7007
3778,20.7018
3779,20.7029
3780,20.7041
3780,20.7041
3781,20.7052
3782,20.7064
3783,20.7076
3784,20.7087
3785,20.7099
3786,20.7111
3787,20.7123
3788,20.7134
3789,20.7146
3790,20.7158
3790,20.7158
3791,20.717
3792,20.7182
3793,20.7194
3794,20.7206
3795,20.7218
3796,20.723
3797,20.7242
3798,20.7254
3799,20.7266
3800,20.7278
3800,20.7278
3801,20.729
3802,20.7303
3803,20.7315
3804,20.7328
3805,20.734
3806,20.7353
3807,20.7366
3808,20.7379
3809,20.7392
3810,20.7406
3810,20.7406
3811,20.7419
3812,20.7433
3813,20.7447
3814,20.7461
3815,20.7475
3816,20.749
3817,20.7504
3818,20.7519
3819,20.7535
3820,20.755
3820,20.755
3821,20.7565
3822,20.7581
3823,20.7597
3824,20.7613
3825,20.7629
3826,20.7645
3827,20.7661
3828,20.7678
3829,20.7695
3830,20.7711
3830,20.7711
3831,20.7728
3832,20.7745
3833,20.7762
3834,20.7779
3835,20.7797
3836,20.7814
3837,20.7831
3838,20.7849
3839,20.7867
3840,20.7884
3840,20.7884
3841,20.7902
3842,20.792
3843,20.7938
3844,20.7955
3845,20.7973
3846,20.7991
3847,20.8009
3848,20.8027
3849,20.8045
3850,20.8063
3850,20.8063
3851,20.8081
3852,20.8098
3853,20.8116
3854,20.8134
3855,20.8152
3856,20.817
3857,20.8189
3858,20.8207
3859,20.8225
3860,20.8243
3860,20.8243
3861,20.8261
3862,20.8279
3863,20.8297
3864,20.8316
3865,20.8334
3866,20.8352
3867,20.837
3868,20.8389
3869,20.8407
3870,20.8425
3870,20.8425
3871,20.8444
3872,20.8462
3873,20.8481
3874,20.8499
3875,20.8518
3876,20.8537
3877,20.8555
3878,20.8574
3879,20.8593
3880,20.8612
3880,20.8612
3881,20.8632
3882,20.8651
3883,20.867
3884,20.8689
3885,20.8709
3886,20.8728
3887,20.8748
3888,20.8767
3889,20.8787
3890,20.8806
3890,20.8806
3891,20.8826
3892,20.8846
3893,20.8865
3894,20.8885
3895,20.8904
3896,20.8924
3897,20.8943
3898,20.8962
3899,20.8982
3900,20.9001
3900,20.9001
3901,20.902
3902,20.904
3903,20.9059
3904,20.9079
3905,20.9098
3906,20.9118
3907,20.9138
3908,20.9158
3909,20.9178
3910,20.9198
3910,20.9198
3911,20.9218
3912,20.9238
3913,20.9258
3914,20.9278
3915,20.9298
3916,20.9318
3917,20.9338
3918,20.9358
3919,20.9377
3920,20.9397
3920,20.9397
