Time,room_radiator_window_withoutpe.room_temperature
8884,18.6982
8885,18.6968
8885,18.6968
8886,18.6953
8886,18.6953
8887,18.6938
8887,18.6938
8888,18.6924
8888,18.6924
8889,18.6909
8889,18.6909
8890,18.6895
8890,18.6895
8891,18.6881
8891,18.6881
8892,18.6867
8892,18.6867
8893,18.6853
8893,18.6853
8894,18.6839
8894,18.6839
8895,18.6825
8895,18.6825
8896,18.6811
8896,18.6811
8897,18.6797
8897,18.6797
8898,18.6783
8898,18.6783
8899,18.6769
8899,18.6769
8900,18.6755
8900,18.6755
8901,18.674
8901,18.674
8902,18.6725
8902,18.6725
8903,18.671
8903,18.671
8904,18.6695
8904,18.6695
8905,18.668
8905,18.668
8906,18.6666
8906,18.6666
8907,18.6651
8907,18.6651
8908,18.6636
8908,18.6636
8909,18.6622
8909,18.6622
8910,18.6605
8910,18.6605
8911,18.6587
8911,18.6587
8912,18.657
8912,18.657
8913,18.6552
8913,18.6552
8914,18.6534
8914,18.6534
8915,18.6516
8915,18.6516
8916,18.6498
8916,18.6498
8917,18.6481
8917,18.6481
8918,18.6463
8918,18.6463
8919,18.6446
8919,18.6446
8920,18.6427
8920,18.6427
8921,18.6409
8921,18.6409
8922,18.639
8922,18.639
8923,18.6372
8923,18.6372
8924,18.6353
8924,18.6353
8925,18.6335
8925,18.6335
8926,18.6317
8926,18.6317
8927,18.6299
8927,18.6299
8928,18.628
8928,18.628
8929,18.6262
8929,18.6262
8930,18.6244
8930,18.6244
8931,18.6226
8931,18.6226
8932,18.6209
8932,18.6209
8933,18.6191
8933,18.6191
8934,18.6174
8934,18.6174
8935,18.6156
8935,18.6156
8936,18.6139
8936,18.6139
8937,18.6121
8937,18.6121
8938,18.6104
8938,18.6104
8939,18.6087
8939,18.6087
8940,18.6069
8940,18.6069
8941,18.6052
8941,18.6052
8942,18.608
8942,18.608
8943,18.6192
8943,18.6192
8944,18.6305
8944,18.6305
8945,18.6417
8945,18.6417
8946,18.6528
8946,18.6528
8947,18.6638
8947,18.6638
8948,18.675
8948,18.675
8949,18.6864
8949,18.6864
8950,18.6978
8950,18.6978
8951,18.7093
8951,18.7093
8952,18.7206
8952,18.7206
8953,18.7317
8953,18.7317
8954,18.7427
8954,18.7427
8955,18.754
8955,18.754
8956,18.7654
8956,18.7654
8957,18.7768
8957,18.7768
8958,18.788
8958,18.788
8959,18.7991
8959,18.7991
8960,18.8099
8960,18.8099
8961,18.8206
8961,18.8206
8962,18.8315
8962,18.8315
8963,18.8425
8963,18.8425
8964,18.8535
8964,18.8535
8965,18.8644
8965,18.8644
8966,18.8751
8966,18.8751
8967,18.8857
8967,18.8857
8968,18.8964
8968,18.8964
8969,18.9072
8969,18.9072
8970,18.9179
8970,18.9179
8971,18.9286
8971,18.9286
8972,18.9393
8972,18.9393
8973,18.95
8973,18.95
8974,18.9606
8974,18.9606
8975,18.9711
8975,18.9711
8976,18.9816
8976,18.9816
8977,18.9921
8977,18.9921
8978,19.0025
8978,19.0025
8979,19.0129
8979,19.0129
8980,19.0233
8980,19.0233
8981,19.0337
8981,19.0337
8982,19.0442
8982,19.0442
8983,19.0546
8983,19.0546
8984,19.065
8984,19.065
8985,19.0754
8985,19.0754
8986,19.0856
8986,19.0856
8987,19.0958
8987,19.0958
8988,19.106
8988,19.106
8989,19.1161
8989,19.1161
8990,19.1263
8990,19.1263
8991,19.1365
8991,19.1365
8992,19.1468
8992,19.1468
8993,19.157
8993,19.157
8994,19.1672
8994,19.1672
8995,19.1772
8995,19.1772
8996,19.1873
8996,19.1873
8997,19.1973
8997,19.1973
8998,19.2073
8998,19.2073
8999,19.2172
8999,19.2172
9000,19.2271
9000,19.2271
9001,19.2371
9001,19.2371
9002,19.2471
9002,19.2471
9003,19.257
9003,19.257
9004,19.2669
9004,19.2669
9005,19.2768
9005,19.2768
9006,19.2866
9006,19.2866
9007,19.2964
9007,19.2964
9008,19.3061
9008,19.3061
9009,19.3157
9009,19.3157
9010,19.3251
9010,19.3251
9011,19.3346
9011,19.3346
9012,19.3442
9012,19.3442
9013,19.3537
9013,19.3537
9014,19.3631
9014,19.3631
9015,19.3726
9015,19.3726
9016,19.3819
9016,19.3819
9017,19.3913
9017,19.3913
9018,19.4005
9018,19.4005
9019,19.4097
9019,19.4097
9020,19.4189
9020,19.4189
9021,19.428
9021,19.428
9022,19.4372
9022,19.4372
9023,19.4464
9023,19.4464
9024,19.4555
9024,19.4555
9025,19.4648
9025,19.4648
9026,19.474
9026,19.474
9027,19.483
9027,19.483
9028,19.4919
9028,19.4919
9029,19.5008
9029,19.5008
9030,19.5096
9030,19.5096
9031,19.5185
9031,19.5185
9032,19.5273
9032,19.5273
9033,19.5361
9033,19.5361
9034,19.5449
9034,19.5449
9035,19.5536
9035,19.5536
9036,19.5623
9036,19.5623
9037,19.571
9037,19.571
9038,19.5795
9038,19.5795
9039,19.5879
9039,19.5879
9040,19.5964
9040,19.5964
9041,19.6049
9041,19.6049
9042,19.6134
9042,19.6134
9043,19.6218
9043,19.6218
9044,19.6303
9044,19.6303
9045,19.6387
9045,19.6387
9046,19.647
9046,19.647
9047,19.6555
9047,19.6555
9048,19.6639
9048,19.6639
9049,19.6723
9049,19.6723
9050,19.6806
9050,19.6806
9051,19.6887
9051,19.6887
9052,19.6968
9052,19.6968
9053,19.7048
9053,19.7048
9054,19.7125
9054,19.7125
9055,19.7201
9055,19.7201
9056,19.7279
9056,19.7279
9057,19.7358
9057,19.7358
9058,19.7435
9058,19.7435
9059,19.7512
9059,19.7512
9060,19.7589
9060,19.7589
9061,19.7667
9061,19.7667
9062,19.7744
9062,19.7744
9063,19.7821
9063,19.7821
9064,19.7897
9064,19.7897
9065,19.7974
9065,19.7974
9066,19.805
9066,19.805
9067,19.8125
9067,19.8125
9068,19.8199
9068,19.8199
9069,19.8274
9069,19.8274
9070,19.8348
9070,19.8348
9071,19.8422
9071,19.8422
9072,19.8497
9072,19.8497
9073,19.8571
9073,19.8571
9074,19.8645
9074,19.8645
9075,19.8719
9075,19.8719
9076,19.8792
9076,19.8792
9077,19.8864
9077,19.8864
9078,19.8936
9078,19.8936
9079,19.9008
9079,19.9008
9080,19.9081
9080,19.9081
9081,19.9153
9081,19.9153
9082,19.9225
9082,19.9225
9083,19.9298
9083,19.9298
9084,19.937
9084,19.937
9085,19.9442
9085,19.9442
9086,19.9513
9086,19.9513
9087,19.9583
9087,19.9583
9088,19.9653
9088,19.9653
9089,19.9722
9089,19.9722
9090,19.9791
9090,19.9791
9091,19.9861
9091,19.9861
9092,19.993
9092,19.993
9093,19.9998
9093,19.9998
9094,20.0067
9094,20.0067
9095,20.0136
9095,20.0136
9096,20.0204
9096,20.0204
9097,20.0271
9097,20.0271
9098,20.0337
9098,20.0337
9099,20.0404
9099,20.0404
9100,20.0472
9100,20.0472
9101,20.0539
9101,20.0539
9102,20.0604
9102,20.0604
9103,20.0666
9103,20.0666
9104,20.0728
9104,20.0728
9105,20.0792
9105,20.0792
9106,20.0859
9106,20.0859
9107,20.0925
9107,20.0925
9108,20.0992
9108,20.0992
9109,20.1058
9109,20.1058
9110,20.1124
9110,20.1124
9111,20.1189
9111,20.1189
9112,20.1255
9112,20.1255
9113,20.1319
9113,20.1319
9114,20.1384
9114,20.1384
9115,20.1448
9115,20.1448
9116,20.151
9116,20.151
9117,20.1573
9117,20.1573
9118,20.1636
9118,20.1636
9119,20.17
9119,20.17
9120,20.1764
9120,20.1764
9121,20.1827
9121,20.1827
9122,20.189
9122,20.189
9123,20.1954
9123,20.1954
9124,20.2017
9124,20.2017
9125,20.208
9125,20.208
9126,20.2141
9126,20.2141
9127,20.2203
9127,20.2203
9128,20.2266
9128,20.2266
9129,20.2329
9129,20.2329
9130,20.2391
9130,20.2391
9131,20.2454
9131,20.2454
9132,20.2516
9132,20.2516
9133,20.2579
9133,20.2579
9134,20.2641
9134,20.2641
9135,20.2702
9135,20.2702
9136,20.2763
9136,20.2763
9137,20.2824
9137,20.2824
9138,20.2886
9138,20.2886
9139,20.2947
9139,20.2947
9140,20.3009
9140,20.3009
9141,20.3068
9141,20.3068
9142,20.3126
9142,20.3126
9143,20.3184
9143,20.3184
9144,20.3242
9144,20.3242
9145,20.3303
9145,20.3303
9146,20.3362
9146,20.3362
9147,20.3422
9147,20.3422
9148,20.3481
9148,20.3481
9149,20.3541
9149,20.3541
9150,20.36
9150,20.36
9151,20.3659
9151,20.3659
9152,20.3718
9152,20.3718
9153,20.3776
9153,20.3776
9154,20.3834
9154,20.3834
9155,20.3892
9155,20.3892
9156,20.3949
9156,20.3949
9157,20.4007
9157,20.4007
9158,20.4066
9158,20.4066
9159,20.4124
9159,20.4124
9160,20.4182
9160,20.4182
9161,20.424
9161,20.424
9162,20.4297
9162,20.4297
9163,20.4354
9163,20.4354
9164,20.4411
9164,20.4411
9165,20.4467
9165,20.4467
9166,20.4524
9166,20.4524
9167,20.458
9167,20.458
9168,20.4637
9168,20.4637
9169,20.4693
9169,20.4693
9170,20.4749
9170,20.4749
9171,20.4806
9171,20.4806
9172,20.4862
9172,20.4862
9173,20.4918
9173,20.4918
9174,20.4975
9174,20.4975
9175,20.5033
9175,20.5033
9176,20.5092
9176,20.5092
9177,20.5149
9177,20.5149
9178,20.5205
9178,20.5205
9179,20.526
9179,20.526
9180,20.5315
9180,20.5315
9181,20.5372
9181,20.5372
9182,20.5428
9182,20.5428
9183,20.5484
9183,20.5484
9184,20.5541
9184,20.5541
9185,20.5597
9185,20.5597
9186,20.5654
9186,20.5654
9187,20.5711
9187,20.5711
9188,20.5768
9188,20.5768
9189,20.5826
9189,20.5826
9190,20.5882
9190,20.5882
9191,20.5937
9191,20.5937
9192,20.5991
9192,20.5991
9193,20.6045
9193,20.6045
9194,20.6098
9194,20.6098
9195,20.6152
9195,20.6152
9196,20.6205
9196,20.6205
9197,20.6259
9197,20.6259
9198,20.6314
9198,20.6314
9199,20.6369
9199,20.6369
9200,20.6423
9200,20.6423
9201,20.6476
9201,20.6476
9202,20.653
9202,20.653
9203,20.6582
9203,20.6582
9204,20.6635
9204,20.6635
9205,20.6688
9205,20.6688
9206,20.6742
9206,20.6742
9207,20.6796
9207,20.6796
9208,20.6849
9208,20.6849
9209,20.6903
9209,20.6903
9210,20.6957
9210,20.6957
9211,20.7013
9211,20.7013
9212,20.7069
9212,20.7069
9213,20.7123
9213,20.7123
9214,20.7176
9214,20.7176
9215,20.723
9215,20.723
9216,20.7284
9216,20.7284
9217,20.7338
9217,20.7338
9218,20.7391
9218,20.7391
9219,20.7445
9219,20.7445
9220,20.7499
9220,20.7499
9221,20.7551
9221,20.7551
9222,20.7604
9222,20.7604
9223,20.7656
9223,20.7656
9224,20.7707
9224,20.7707
9225,20.7759
9225,20.7759
9226,20.7812
9226,20.7812
9227,20.7865
9227,20.7865
9228,20.7917
9228,20.7917
9229,20.797
9229,20.797
9230,20.8022
9230,20.8022
9231,20.8073
9231,20.8073
9232,20.8124
9232,20.8124
9233,20.8175
9233,20.8175
9234,20.8226
9234,20.8226
9235,20.8276
9235,20.8276
9236,20.8326
9236,20.8326
9237,20.8378
9237,20.8378
9238,20.8429
9238,20.8429
9239,20.8478
9239,20.8478
9240,20.8525
9240,20.8525
9241,20.8572
9241,20.8572
9242,20.862
9242,20.862
9243,20.8669
9243,20.8669
9244,20.8718
9244,20.8718
9245,20.8766
9245,20.8766
9246,20.8813
9246,20.8813
9247,20.8862
9247,20.8862
9248,20.891
9248,20.891
9249,20.8957
9249,20.8957
9250,20.9004
9250,20.9004
9251,20.905
9251,20.905
9252,20.9096
9252,20.9096
9253,20.9141
9253,20.9141
9254,20.9186
9254,20.9186
9255,20.9232
9255,20.9232
9256,20.9279
9256,20.9279
9257,20.9325
9257,20.9325
9258,20.9372
9258,20.9372
9259,20.9417
9259,20.9417
9260,20.946
9260,20.946
9261,20.9503
9261,20.9503
9262,20.9546
9262,20.9546
9263,20.959
9263,20.959
9264,20.9633
9264,20.9633
9265,20.9677
9265,20.9677
9266,20.9721
9266,20.9721
9267,20.9764
9267,20.9764
9268,20.9809
9268,20.9809
9269,20.9854
9269,20.9854
9270,20.9899
9270,20.9899
9271,20.9944
9271,20.9944
9272,20.9987
9272,20.9987
9273,21.0029
9273,21.0029
9274,21.007
9274,21.007
9275,21.011
9275,21.011
9276,21.0151
9276,21.0151
9277,21.0192
9277,21.0192
9278,21.0234
9278,21.0234
9279,21.0276
9279,21.0276
9280,21.0318
9280,21.0318
9281,21.0359
9281,21.0359
9282,21.0401
9282,21.0401
9283,21.0441
9283,21.0441
9284,21.0482
9284,21.0482
9285,21.0522
9285,21.0522
9286,21.0563
9286,21.0563
9287,21.0603
9287,21.0603
9288,21.0644
9288,21.0644
9289,21.0685
9289,21.0685
9290,21.0726
9290,21.0726
9291,21.0767
9291,21.0767
9292,21.0809
9292,21.0809
9293,21.085
9293,21.085
9294,21.0892
9294,21.0892
9295,21.0935
9295,21.0935
9296,21.0977
9296,21.0977
9297,21.1018
9297,21.1018
9298,21.1059
9298,21.1059
9299,21.11
9299,21.11
9300,21.114
9300,21.114
9301,21.118
9301,21.118
9302,21.1221
9302,21.1221
9303,21.1261
9303,21.1261
9304,21.1303
9304,21.1303
9305,21.1345
9305,21.1345
9306,21.1387
9306,21.1387
9307,21.1428
9307,21.1428
9308,21.147
9308,21.147
9309,21.1512
9309,21.1512
9310,21.1554
9310,21.1554
9311,21.1596
9311,21.1596
9312,21.1638
9312,21.1638
9313,21.168
9313,21.168
9314,21.172
9314,21.172
9315,21.1759
9315,21.1759
9316,21.1798
9316,21.1798
9317,21.1836
9317,21.1836
9318,21.1875
9318,21.1875
9319,21.1914
9319,21.1914
9320,21.1953
9320,21.1953
9321,21.1992
9321,21.1992
9322,21.2033
9322,21.2033
9323,21.2073
9323,21.2073
9324,21.2113
9324,21.2113
9325,21.2153
9325,21.2153
9326,21.2193
9326,21.2193
9327,21.2233
9327,21.2233
9328,21.2271
9328,21.2271
9329,21.2309
9329,21.2309
9330,21.2347
9330,21.2347
9331,21.2385
9331,21.2385
9332,21.2422
9332,21.2422
9333,21.2458
9333,21.2458
9334,21.2495
9334,21.2495
9335,21.2533
9335,21.2533
9336,21.2573
9336,21.2573
9337,21.2612
9337,21.2612
9338,21.265
9338,21.265
9339,21.2687
9339,21.2687
9340,21.2726
9340,21.2726
9341,21.2766
9341,21.2766
9342,21.2805
9342,21.2805
9343,21.2845
9343,21.2845
9344,21.2884
9344,21.2884
9345,21.2919
9345,21.2919
9346,21.2954
9346,21.2954
9347,21.2992
9347,21.2992
9348,21.3033
9348,21.3033
9349,21.3074
9349,21.3074
9350,21.3113
9350,21.3113
9351,21.3151
9351,21.3151
9352,21.3188
9352,21.3188
9353,21.3227
9353,21.3227
9354,21.3266
9354,21.3266
9355,21.3304
9355,21.3304
9356,21.3342
9356,21.3342
9357,21.3381
9357,21.3381
9358,21.3421
9358,21.3421
9359,21.3461
9359,21.3461
9360,21.35
9360,21.35
9361,21.3537
9361,21.3537
9362,21.3573
9362,21.3573
9363,21.3611
9363,21.3611
9364,21.3649
9364,21.3649
9365,21.3687
9365,21.3687
9366,21.3724
9366,21.3724
9367,21.3761
9367,21.3761
9368,21.3799
9368,21.3799
9369,21.3836
9369,21.3836
9370,21.3872
9370,21.3872
9371,21.3909
9371,21.3909
9372,21.3945
9372,21.3945
9373,21.3982
9373,21.3982
9374,21.4019
9374,21.4019
9375,21.4057
9375,21.4057
9376,21.4093
9376,21.4093
9377,21.413
9377,21.413
9378,21.4167
9378,21.4167
9379,21.4203
9379,21.4203
9380,21.4239
9380,21.4239
9381,21.4275
9381,21.4275
9382,21.4311
9382,21.4311
9383,21.4347
9383,21.4347
9384,21.4384
9384,21.4384
9385,21.4421
9385,21.4421
9386,21.4458
9386,21.4458
9387,21.4495
9387,21.4495
9388,21.4531
9388,21.4531
9389,21.4567
9389,21.4567
9390,21.4603
9390,21.4603
9391,21.4639
9391,21.4639
9392,21.4675
9392,21.4675
9393,21.4711
9393,21.4711
9394,21.4748
9394,21.4748
9395,21.4784
9395,21.4784
9396,21.482
9396,21.482
9397,21.4857
9397,21.4857
9398,21.4893
9398,21.4893
9399,21.4928
9399,21.4928
9400,21.4964
9400,21.4964
9401,21.4999
9401,21.4999
9402,21.5035
9402,21.5035
9403,21.5072
9403,21.5072
9404,21.5108
9404,21.5108
9405,21.5144
9405,21.5144
9406,21.518
9406,21.518
9407,21.5216
9407,21.5216
9408,21.5251
9408,21.5251
9409,21.5287
9409,21.5287
9410,21.5322
9410,21.5322
9411,21.5357
9411,21.5357
9412,21.5392
9412,21.5392
9413,21.5428
9413,21.5428
9414,21.5463
9414,21.5463
9415,21.5499
9415,21.5499
9416,21.5534
9416,21.5534
9417,21.5569
9417,21.5569
9418,21.5603
9418,21.5603
9419,21.5638
9419,21.5638
9420,21.5672
9420,21.5672
9421,21.5707
9421,21.5707
9422,21.5742
9422,21.5742
9423,21.5777
9423,21.5777
9424,21.5813
9424,21.5813
9425,21.5848
9425,21.5848
9426,21.5884
9426,21.5884
9427,21.5919
9427,21.5919
9428,21.5954
9428,21.5954
9429,21.5989
9429,21.5989
9430,21.6023
9430,21.6023
9431,21.6057
9431,21.6057
9432,21.6093
9432,21.6093
9433,21.6129
9433,21.6129
9434,21.6164
9434,21.6164
9435,21.62
9435,21.62
9436,21.6236
9436,21.6236
9437,21.6271
9437,21.6271
9438,21.6306
9438,21.6306
9439,21.6341
9439,21.6341
9440,21.6376
9440,21.6376
9441,21.641
9441,21.641
9442,21.6446
9442,21.6446
9443,21.6482
9443,21.6482
9444,21.6519
9444,21.6519
9445,21.6555
9445,21.6555
9446,21.6592
9446,21.6592
9447,21.6628
9447,21.6628
9448,21.6664
9448,21.6664
9449,21.6699
9449,21.6699
9450,21.6735
9450,21.6735
9451,21.677
9451,21.677
9452,21.6806
9452,21.6806
9453,21.6842
9453,21.6842
9454,21.6878
9454,21.6878
9455,21.6913
9455,21.6913
9456,21.6949
9456,21.6949
9457,21.6984
9457,21.6984
9458,21.7019
9458,21.7019
9459,21.7054
9459,21.7054
9460,21.7089
9460,21.7089
9461,21.7124
9461,21.7124
9462,21.7158
9462,21.7158
9463,21.7193
9463,21.7193
9464,21.7227
9464,21.7227
9465,21.7262
9465,21.7262
9466,21.7296
9466,21.7296
9467,21.733
9467,21.733
9468,21.7363
9468,21.7363
9469,21.7397
9469,21.7397
9470,21.743
9470,21.743
9471,21.7464
9471,21.7464
9472,21.7499
9472,21.7499
9473,21.7533
9473,21.7533
9474,21.7567
9474,21.7567
9475,21.7601
9475,21.7601
9476,21.7635
9476,21.7635
9477,21.7669
9477,21.7669
9478,21.7702
9478,21.7702
9479,21.7736
9479,21.7736
9480,21.7769
9480,21.7769
9481,21.7802
9481,21.7802
9482,21.7836
9482,21.7836
9483,21.787
9483,21.787
9484,21.7904
9484,21.7904
9485,21.7938
9485,21.7938
9486,21.7971
9486,21.7971
9487,21.8004
9487,21.8004
9488,21.8037
9488,21.8037
9489,21.807
9489,21.807
9490,21.8103
9490,21.8103
9491,21.8136
9491,21.8136
9492,21.817
9492,21.817
9493,21.8203
9493,21.8203
9494,21.8236
9494,21.8236
9495,21.8269
9495,21.8269
9496,21.8302
9496,21.8302
9497,21.8334
9497,21.8334
9498,21.8367
9498,21.8367
9499,21.8399
9499,21.8399
9500,21.8431
9500,21.8431
9501,21.8463
9501,21.8463
9502,21.8495
9502,21.8495
9503,21.8526
9503,21.8526
9504,21.8557
9504,21.8557
9505,21.8589
9505,21.8589
9506,21.8619
9506,21.8619
9507,21.865
9507,21.865
9508,21.8681
9508,21.8681
9509,21.8711
9509,21.8711
9510,21.8742
9510,21.8742
9511,21.8773
9511,21.8773
9512,21.8804
9512,21.8804
9513,21.8835
9513,21.8835
9514,21.8867
9514,21.8867
9515,21.8898
9515,21.8898
9516,21.8929
9516,21.8929
9517,21.8959
9517,21.8959
9518,21.899
9518,21.899
9519,21.902
9519,21.902
9520,21.905
9520,21.905
9521,21.9081
9521,21.9081
9522,21.9111
9522,21.9111
9523,21.9141
9523,21.9141
9524,21.9171
9524,21.9171
9525,21.9201
9525,21.9201
9526,21.9231
9526,21.9231
9527,21.926
9527,21.926
9528,21.929
9528,21.929
9529,21.9319
9529,21.9319
9530,21.9348
9530,21.9348
9531,21.9378
9531,21.9378
9532,21.9407
9532,21.9407
9533,21.9436
9533,21.9436
9534,21.9465
9534,21.9465
9535,21.9494
9535,21.9494
9536,21.9522
9536,21.9522
9537,21.9551
9537,21.9551
9538,21.9579
9538,21.9579
9539,21.9607
9539,21.9607
9540,21.9635
9540,21.9635
9541,21.9662
9541,21.9662
9542,21.9689
9542,21.9689
9543,21.9716
9543,21.9716
9544,21.9743
9544,21.9743
9545,21.977
9545,21.977
9546,21.9797
9546,21.9797
9547,21.9823
9547,21.9823
9548,21.9849
9548,21.9849
9549,21.9875
9549,21.9875
9550,21.9902
9550,21.9902
9551,21.993
9551,21.993
9552,21.9957
9552,21.9957
9553,21.9984
9553,21.9984
9554,22.0012
9554,22.0012
9555,22.0039
9555,22.0039
9556,22.0065
9556,22.0065
9557,22.0092
9557,22.0092
9558,22.0118
9558,22.0118
9559,22.0145
9559,22.0145
9560,22.0171
9560,22.0171
9561,22.0197
9561,22.0197
9562,22.0223
9562,22.0223
9563,22.0249
9563,22.0249
9564,22.0274
9564,22.0274
9565,22.03
9565,22.03
9566,22.0325
9566,22.0325
9567,22.035
9567,22.035
9568,22.0375
9568,22.0375
9569,22.04
9569,22.04
9570,22.0424
9570,22.0424
9571,22.0448
9571,22.0448
9572,22.0471
9572,22.0471
9573,22.0494
9573,22.0494
9574,22.0518
9574,22.0518
9575,22.0541
9575,22.0541
9576,22.0564
9576,22.0564
9577,22.0586
9577,22.0586
9578,22.0609
9578,22.0609
9579,22.0632
9579,22.0632
9580,22.0653
9580,22.0653
9581,22.0674
9581,22.0674
9582,22.0695
9582,22.0695
9583,22.0716
9583,22.0716
9584,22.0737
9584,22.0737
9585,22.0758
9585,22.0758
9586,22.0778
9586,22.0778
9587,22.0799
9587,22.0799
9588,22.0819
9588,22.0819
9589,22.0839
9589,22.0839
9590,22.0859
9590,22.0859
9591,22.0879
9591,22.0879
9592,22.0898
9592,22.0898
9593,22.0918
9593,22.0918
9594,22.0937
9594,22.0937
9595,22.0956
9595,22.0956
9596,22.0975
9596,22.0975
9597,22.0994
9597,22.0994
9598,22.1013
9598,22.1013
9599,22.1032
9599,22.1032
9600,22.105
9600,22.105
9601,22.1068
9601,22.1068
9602,22.1086
9602,22.1086
9603,22.1103
9603,22.1103
9604,22.1121
9604,22.1121
9605,22.1138
9605,22.1138
9606,22.1156
9606,22.1156
9607,22.1173
9607,22.1173
9608,22.119
9608,22.119
9609,22.1207
9609,22.1207
9610,22.1224
9610,22.1224
9611,22.124
9611,22.124
9612,22.1256
9612,22.1256
9613,22.1272
9613,22.1272
9614,22.1288
9614,22.1288
9615,22.1304
9615,22.1304
9616,22.132
9616,22.132
9617,22.1336
9617,22.1336
9618,22.1351
9618,22.1351
9619,22.1367
9619,22.1367
9620,22.1383
9620,22.1383
9621,22.1398
9621,22.1398
9622,22.1413
9622,22.1413
9623,22.1429
9623,22.1429
9624,22.1444
9624,22.1444
9625,22.1459
9625,22.1459
9626,22.1474
9626,22.1474
9627,22.1489
9627,22.1489
9628,22.1503
9628,22.1503
9629,22.1517
9629,22.1517
9630,22.1531
9630,22.1531
9631,22.1544
9631,22.1544
9632,22.1557
9632,22.1557
9633,22.157
9633,22.157
9634,22.1583
9634,22.1583
9635,22.1596
9635,22.1596
9636,22.1608
9636,22.1608
9637,22.1621
9637,22.1621
9638,22.1634
9638,22.1634
9639,22.1645
9639,22.1645
9640,22.1656
9640,22.1656
9641,22.1667
9641,22.1667
9642,22.1678
9642,22.1678
9643,22.1689
9643,22.1689
9644,22.17
9644,22.17
9645,22.171
9645,22.171
9646,22.1721
9646,22.1721
9647,22.1731
9647,22.1731
9648,22.1741
9648,22.1741
9649,22.1751
9649,22.1751
9650,22.1759
9650,22.1759
9651,22.1767
9651,22.1767
9652,22.1775
9652,22.1775
9653,22.1784
9653,22.1784
9654,22.1792
9654,22.1792
9655,22.1799
9655,22.1799
9656,22.1807
9656,22.1807
9657,22.1815
9657,22.1815
9658,22.1823
9658,22.1823
9659,22.183
9659,22.183
9660,22.1836
9660,22.1836
9661,22.1842
9661,22.1842
9662,22.1848
9662,22.1848
9663,22.1854
9663,22.1854
9664,22.1859
9664,22.1859
9665,22.1865
9665,22.1865
9666,22.1871
9666,22.1871
9667,22.1876
9667,22.1876
9668,22.1881
9668,22.1881
9669,22.1886
9669,22.1886
9670,22.189
9670,22.189
9671,22.1894
9671,22.1894
9672,22.1898
9672,22.1898
9673,22.1902
9673,22.1902
9674,22.1906
9674,22.1906
9675,22.191
9675,22.191
9676,22.1914
9676,22.1914
9677,22.1917
9677,22.1917
9678,22.1921
9678,22.1921
9679,22.1923
9679,22.1923
9680,22.1926
9680,22.1926
9681,22.1928
9681,22.1928
9682,22.1931
9682,22.1931
9683,22.1933
9683,22.1933
9684,22.1936
9684,22.1936
9685,22.1938
9685,22.1938
9686,22.194
9686,22.194
9687,22.1942
9687,22.1942
9688,22.1944
9688,22.1944
9689,22.1945
9689,22.1945
9690,22.1947
9690,22.1947
9691,22.1948
9691,22.1948
9692,22.1949
9692,22.1949
9693,22.195
9693,22.195
9694,22.1951
9694,22.1951
9695,22.1952
9695,22.1952
9696,22.1953
9696,22.1953
9697,22.1954
9697,22.1954
9698,22.1955
9698,22.1955
9699,22.1956
9699,22.1956
9700,22.1956
9700,22.1956
9701,22.1957
9701,22.1957
9702,22.1957
9702,22.1957
9703,22.1957
9703,22.1957
9704,22.1958
9704,22.1958
9705,22.1958
9705,22.1958
9706,22.1958
9706,22.1958
9707,22.1958
9707,22.1958
9708,22.1958
9708,22.1958
9709,22.1958
9709,22.1958
9710,22.1957
9710,22.1957
9711,22.1957
9711,22.1957
9712,22.1956
9712,22.1956
9713,22.1956
9713,22.1956
9714,22.1955
9714,22.1955
9715,22.1955
9715,22.1955
9716,22.1954
9716,22.1954
9717,22.1953
9717,22.1953
9718,22.1952
9718,22.1952
9719,22.195
9719,22.195
9720,22.1948
9720,22.1948
9721,22.1947
9721,22.1947
9722,22.1945
9722,22.1945
9723,22.1943
9723,22.1943
9724,22.1941
9724,22.1941
9725,22.1939
9725,22.1939
9726,22.1937
9726,22.1937
9727,22.1935
9727,22.1935
9728,22.1933
9728,22.1933
9729,22.193
9729,22.193
9730,22.1927
9730,22.1927
9731,22.1924
9731,22.1924
9732,22.1922
9732,22.1922
9733,22.1919
9733,22.1919
9734,22.1916
9734,22.1916
9735,22.1913
9735,22.1913
9736,22.191
9736,22.191
9737,22.1907
9737,22.1907
9738,22.1903
9738,22.1903
9739,22.19
9739,22.19
9740,22.1897
9740,22.1897
9741,22.1893
9741,22.1893
9742,22.189
9742,22.189
9743,22.1886
9743,22.1886
9744,22.1883
9744,22.1883
9745,22.1879
9745,22.1879
9746,22.1876
9746,22.1876
9747,22.1871
9747,22.1871
9748,22.1867
9748,22.1867
9749,22.1862
9749,22.1862
9750,22.1857
9750,22.1857
9751,22.1853
9751,22.1853
9752,22.1848
9752,22.1848
9753,22.1843
9753,22.1843
9754,22.1838
9754,22.1838
9755,22.1833
9755,22.1833
9756,22.1828
9756,22.1828
9757,22.1823
9757,22.1823
9758,22.1817
9758,22.1817
9759,22.1812
9759,22.1812
9760,22.1806
9760,22.1806
9761,22.18
9761,22.18
9762,22.1795
9762,22.1795
9763,22.1789
9763,22.1789
9764,22.1783
9764,22.1783
9765,22.1777
9765,22.1777
9766,22.1771
9766,22.1771
9767,22.1765
9767,22.1765
9768,22.1759
9768,22.1759
