Time,room_radiator_window_withoutpe.room_temperature
9765,21.1376
9765,21.1376
9766,21.1389
9766,21.1389
9767,21.1402
9767,21.1402
9768,21.1415
9768,21.1415
9769,21.1428
9769,21.1428
9770,21.1441
9770,21.1441
9771,21.1454
9771,21.1454
9772,21.1467
9772,21.1467
9773,21.148
9773,21.148
9774,21.1492
9774,21.1492
9775,21.1505
9775,21.1505
9776,21.1518
9776,21.1518
9777,21.153
9777,21.153
9778,21.1542
9778,21.1542
9779,21.1554
9779,21.1554
9780,21.1566
9780,21.1566
9781,21.1578
9781,21.1578
9782,21.159
9782,21.159
9783,21.1602
9783,21.1602
9784,21.1614
9784,21.1614
9785,21.1626
9785,21.1626
9786,21.1638
9786,21.1638
9787,21.1649
9787,21.1649
9788,21.1661
9788,21.1661
9789,21.1672
9789,21.1672
9790,21.1684
9790,21.1684
9791,21.1695
9791,21.1695
9792,21.1707
9792,21.1707
9793,21.1718
9793,21.1718
9794,21.1729
9794,21.1729
9795,21.174
9795,21.174
9796,21.1752
9796,21.1752
9797,21.1763
9797,21.1763
9798,21.1774
9798,21.1774
9799,21.1785
9799,21.1785
9800,21.1796
9800,21.1796
9801,21.1807
9801,21.1807
9802,21.1817
9802,21.1817
9803,21.1828
9803,21.1828
9804,21.1839
9804,21.1839
9805,21.185
9805,21.185
9806,21.1861
9806,21.1861
9807,21.1871
9807,21.1871
9808,21.1882
9808,21.1882
9809,21.1892
9809,21.1892
9810,21.1903
9810,21.1903
9811,21.1913
9811,21.1913
9812,21.1923
9812,21.1923
9813,21.1934
9813,21.1934
9814,21.1944
9814,21.1944
9815,21.1954
9815,21.1954
9816,21.1964
9816,21.1964
9817,21.1975
9817,21.1975
9818,21.1985
9818,21.1985
9819,21.1995
9819,21.1995
9820,21.2005
9820,21.2005
9821,21.2015
9821,21.2015
9822,21.2025
9822,21.2025
9823,21.2035
9823,21.2035
9824,21.2045
9824,21.2045
9825,21.2054
9825,21.2054
9826,21.2064
9826,21.2064
9827,21.2074
9827,21.2074
9828,21.2084
9828,21.2084
9829,21.2093
9829,21.2093
9830,21.2103
9830,21.2103
9831,21.2112
9831,21.2112
9832,21.2122
9832,21.2122
9833,21.2131
9833,21.2131
9834,21.2141
9834,21.2141
9835,21.215
9835,21.215
9836,21.2159
9836,21.2159
9837,21.2169
9837,21.2169
9838,21.2178
9838,21.2178
9839,21.2187
9839,21.2187
9840,21.2196
9840,21.2196
9841,21.2205
9841,21.2205
9842,21.2215
9842,21.2215
9843,21.2224
9843,21.2224
9844,21.2233
9844,21.2233
9845,21.2242
9845,21.2242
9846,21.2251
9846,21.2251
9847,21.226
9847,21.226
9848,21.2269
9848,21.2269
9849,21.2278
9849,21.2278
9850,21.2287
9850,21.2287
9851,21.2296
9851,21.2296
9852,21.2305
9852,21.2305
9853,21.2314
9853,21.2314
9854,21.2323
9854,21.2323
9855,21.2332
9855,21.2332
9856,21.2341
9856,21.2341
9857,21.235
9857,21.235
9858,21.2359
9858,21.2359
9859,21.2367
9859,21.2367
9860,21.2376
9860,21.2376
9861,21.2385
9861,21.2385
9862,21.2394
9862,21.2394
9863,21.2402
9863,21.2402
9864,21.2411
9864,21.2411
9865,21.2419
9865,21.2419
9866,21.2428
9866,21.2428
9867,21.2436
9867,21.2436
9868,21.2445
9868,21.2445
9869,21.2453
9869,21.2453
9870,21.2461
9870,21.2461
9871,21.247
9871,21.247
9872,21.2478
9872,21.2478
9873,21.2486
9873,21.2486
9874,21.2494
9874,21.2494
9875,21.2502
9875,21.2502
9876,21.251
9876,21.251
9877,21.2518
9877,21.2518
9878,21.2526
9878,21.2526
9879,21.2534
9879,21.2534
9880,21.2542
9880,21.2542
9881,21.2549
9881,21.2549
9882,21.2557
9882,21.2557
9883,21.2565
9883,21.2565
9884,21.2572
9884,21.2572
9885,21.258
9885,21.258
9886,21.2587
9886,21.2587
9887,21.2595
9887,21.2595
9888,21.2603
9888,21.2603
9889,21.261
9889,21.261
9890,21.2618
9890,21.2618
9891,21.2625
9891,21.2625
9892,21.2633
9892,21.2633
9893,21.264
9893,21.264
9894,21.2647
9894,21.2647
9895,21.2655
9895,21.2655
9896,21.2662
9896,21.2662
9897,21.2669
9897,21.2669
9898,21.2676
9898,21.2676
9899,21.2683
9899,21.2683
9900,21.269
9900,21.269
9901,21.2697
9901,21.2697
9902,21.2703
9902,21.2703
9903,21.271
9903,21.271
9904,21.2717
9904,21.2717
9905,21.2724
9905,21.2724
9906,21.273
9906,21.273
9907,21.2737
9907,21.2737
9908,21.2744
9908,21.2744
9909,21.275
9909,21.275
9910,21.2756
9910,21.2756
9911,21.2763
9911,21.2763
9912,21.2769
9912,21.2769
9913,21.2776
9913,21.2776
9914,21.2782
9914,21.2782
9915,21.2788
9915,21.2788
9916,21.2795
9916,21.2795
9917,21.2801
9917,21.2801
9918,21.2807
9918,21.2807
9919,21.2813
9919,21.2813
9920,21.282
9920,21.282
9921,21.2826
9921,21.2826
9922,21.2832
9922,21.2832
9923,21.2838
9923,21.2838
9924,21.2844
9924,21.2844
9925,21.285
9925,21.285
9926,21.2856
9926,21.2856
9927,21.2862
9927,21.2862
9928,21.2868
9928,21.2868
9929,21.2874
9929,21.2874
9930,21.288
9930,21.288
9931,21.2886
9931,21.2886
9932,21.2891
9932,21.2891
9933,21.2897
9933,21.2897
9934,21.2903
9934,21.2903
9935,21.2908
9935,21.2908
9936,21.2914
9936,21.2914
9937,21.292
9937,21.292
9938,21.2925
9938,21.2925
9939,21.293
9939,21.293
9940,21.2936
9940,21.2936
9941,21.2941
9941,21.2941
9942,21.2947
9942,21.2947
9943,21.2952
9943,21.2952
9944,21.2957
9944,21.2957
9945,21.2962
9945,21.2962
9946,21.2967
9946,21.2967
9947,21.2972
9947,21.2972
9948,21.2977
9948,21.2977
9949,21.2982
9949,21.2982
9950,21.2987
9950,21.2987
9951,21.2992
9951,21.2992
9952,21.2997
9952,21.2997
9953,21.3002
9953,21.3002
9954,21.3006
9954,21.3006
9955,21.3011
9955,21.3011
9956,21.3016
9956,21.3016
9957,21.3021
9957,21.3021
9958,21.3025
9958,21.3025
9959,21.303
9959,21.303
9960,21.3034
9960,21.3034
9961,21.3039
9961,21.3039
9962,21.3043
9962,21.3043
9963,21.3048
9963,21.3048
9964,21.3052
9964,21.3052
9965,21.3057
9965,21.3057
9966,21.3061
9966,21.3061
9967,21.3065
9967,21.3065
9968,21.3069
9968,21.3069
9969,21.3073
9969,21.3073
9970,21.3077
9970,21.3077
9971,21.3081
9971,21.3081
9972,21.3085
9972,21.3085
9973,21.3089
9973,21.3089
9974,21.3093
9974,21.3093
9975,21.3097
9975,21.3097
9976,21.31
9976,21.31
9977,21.3104
9977,21.3104
9978,21.3108
9978,21.3108
9979,21.3111
9979,21.3111
9980,21.3115
9980,21.3115
9981,21.3118
9981,21.3118
9982,21.3122
9982,21.3122
9983,21.3125
9983,21.3125
9984,21.3128
9984,21.3128
9985,21.3132
9985,21.3132
9986,21.3135
9986,21.3135
9987,21.3138
9987,21.3138
9988,21.3141
9988,21.3141
9989,21.3144
9989,21.3144
9990,21.3147
9990,21.3147
9991,21.3151
9991,21.3151
9992,21.3154
9992,21.3154
9993,21.3157
9993,21.3157
9994,21.3159
9994,21.3159
9995,21.3162
9995,21.3162
9996,21.3165
9996,21.3165
9997,21.3168
9997,21.3168
9998,21.317
9998,21.317
9999,21.3173
9999,21.3173
10000,21.3176
10000,21.3176
